len	age	survey
23	6	KAH0012
23	9	KAH0012
24	3	KAH0012
24	3	KAH0012
24	3	KAH0012
24	3	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	5	KAH0012
24	6	KAH0012
24	6	KAH0012
24	6	KAH0012
24	7	KAH0012
24	8	KAH0012
25	4	KAH0012
25	4	KAH0012
25	4	KAH0012
25	5	KAH0012
25	5	KAH0012
25	5	KAH0012
25	5	KAH0012
25	5	KAH0012
25	5	KAH0012
25	5	KAH0012
25	5	KAH0012
25	6	KAH0012
25	6	KAH0012
25	6	KAH0012
25	6	KAH0012
25	7	KAH0012
25	7	KAH0012
25	7	KAH0012
25	7	KAH0012
25	7	KAH0012
25	9	KAH0012
25	10	KAH0012
26	4	KAH0012
26	5	KAH0012
26	5	KAH0012
26	5	KAH0012
26	5	KAH0012
26	6	KAH0012
26	7	KAH0012
26	8	KAH0012
26	8	KAH0012
26	8	KAH0012
26	8	KAH0012
26	9	KAH0012
26	10	KAH0012
26	10	KAH0012
27	5	KAH0012
27	6	KAH0012
27	6	KAH0012
27	7	KAH0012
27	7	KAH0012
27	7	KAH0012
27	7	KAH0012
27	7	KAH0012
27	9	KAH0012
27	10	KAH0012
27	12	KAH0012
27	12	KAH0012
27	13	KAH0012
27	15	KAH0012
28	5	KAH0012
28	5	KAH0012
28	6	KAH0012
28	7	KAH0012
28	7	KAH0012
28	8	KAH0012
28	8	KAH0012
28	8	KAH0012
28	8	KAH0012
28	9	KAH0012
28	10	KAH0012
28	10	KAH0012
28	13	KAH0012
29	7	KAH0012
29	8	KAH0012
29	8	KAH0012
29	8	KAH0012
29	10	KAH0012
29	10	KAH0012
29	10	KAH0012
29	11	KAH0012
29	12	KAH0012
29	12	KAH0012
29	13	KAH0012
30	6	KAH0012
30	6	KAH0012
30	6	KAH0012
30	6	KAH0012
30	7	KAH0012
30	7	KAH0012
30	8	KAH0012
30	8	KAH0012
30	9	KAH0012
30	9	KAH0012
30	12	KAH0012
31	6	KAH0012
31	7	KAH0012
31	8	KAH0012
31	8	KAH0012
31	10	KAH0012
31	10	KAH0012
31	10	KAH0012
31	10	KAH0012
31	12	KAH0012
31	12	KAH0012
32	6	KAH0012
32	7	KAH0012
32	8	KAH0012
32	9	KAH0012
32	10	KAH0012
32	11	KAH0012
32	11	KAH0012
33	6	KAH0012
33	7	KAH0012
33	8	KAH0012
33	8	KAH0012
33	9	KAH0012
33	12	KAH0012
33	18	KAH0012
34	7	KAH0012
34	7	KAH0012
34	8	KAH0012
34	9	KAH0012
34	9	KAH0012
34	10	KAH0012
34	10	KAH0012
34	12	KAH0012
34	16	KAH0012
35	7	KAH0012
35	8	KAH0012
35	9	KAH0012
35	9	KAH0012
35	10	KAH0012
35	10	KAH0012
35	10	KAH0012
35	10	KAH0012
35	12	KAH0012
35	16	KAH0012
35	17	KAH0012
36	7	KAH0012
36	8	KAH0012
36	8	KAH0012
36	8	KAH0012
36	9	KAH0012
36	10	KAH0012
36	10	KAH0012
36	10	KAH0012
36	11	KAH0012
36	12	KAH0012
36	12	KAH0012
37	7	KAH0012
37	10	KAH0012
37	10	KAH0012
37	11	KAH0012
37	11	KAH0012
37	12	KAH0012
37	12	KAH0012
37	13	KAH0012
37	13	KAH0012
37	20	KAH0012
38	9	KAH0012
38	10	KAH0012
38	10	KAH0012
38	10	KAH0012
38	12	KAH0012
38	12	KAH0012
38	12	KAH0012
38	13	KAH0012
38	13	KAH0012
38	14	KAH0012
39	8	KAH0012
39	10	KAH0012
39	11	KAH0012
39	12	KAH0012
39	12	KAH0012
39	14	KAH0012
39	15	KAH0012
39	15	KAH0012
40	8	KAH0012
40	9	KAH0012
40	10	KAH0012
40	12	KAH0012
40	12	KAH0012
40	13	KAH0012
40	15	KAH0012
40	15	KAH0012
40	16	KAH0012
40	17	KAH0012
41	8	KAH0012
41	10	KAH0012
41	11	KAH0012
41	12	KAH0012
41	12	KAH0012
41	15	KAH0012
41	16	KAH0012
41	20	KAH0012
42	9	KAH0012
42	10	KAH0012
42	12	KAH0012
42	12	KAH0012
42	12	KAH0012
42	13	KAH0012
42	15	KAH0012
42	17	KAH0012
42	18	KAH0012
43	10	KAH0012
43	11	KAH0012
43	12	KAH0012
43	12	KAH0012
43	13	KAH0012
43	15	KAH0012
43	15	KAH0012
43	15	KAH0012
43	16	KAH0012
44	10	KAH0012
44	12	KAH0012
44	12	KAH0012
44	12	KAH0012
44	12	KAH0012
44	13	KAH0012
44	13	KAH0012
44	15	KAH0012
44	17	KAH0012
45	10	KAH0012
45	13	KAH0012
45	13	KAH0012
45	14	KAH0012
45	14	KAH0012
45	15	KAH0012
45	15	KAH0012
45	16	KAH0012
45	17	KAH0012
46	10	KAH0012
46	13	KAH0012
46	13	KAH0012
46	14	KAH0012
46	15	KAH0012
47	10	KAH0012
47	11	KAH0012
47	11	KAH0012
47	13	KAH0012
47	16	KAH0012
47	18	KAH0012
48	9	KAH0012
48	10	KAH0012
48	12	KAH0012
48	12	KAH0012
48	15	KAH0012
49	11	KAH0012
49	11	KAH0012
49	12	KAH0012
49	13	KAH0012
49	13	KAH0012
49	15	KAH0012
49	15	KAH0012
49	16	KAH0012
50	14	KAH0012
50	16	KAH0012
50	17	KAH0012
51	12	KAH0012
51	13	KAH0012
51	17	KAH0012
51	20	KAH0012
52	17	KAH0012
53	14	KAH0012
53	16	KAH0012
53	18	KAH0012
53	20	KAH0012
54	15	KAH0012
54	15	KAH0012
54	17	KAH0012
55	13	KAH0012
55	17	KAH0012
55	20	KAH0012
56	20	KAH0012
57	15	KAH0012
57	17	KAH0012
60	17	KAH0012
60	20	KAH0012
61	15	KAH0012
62	19	KAH0012
64	20	KAH0012
65	20	KAH0012
67	20	KAH0012
70	20	KAH0012
6	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
7	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
8	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
9	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
10	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
11	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
12	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
13	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
14	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
15	NA	KAH0012
