ID	Year	Sex	Est.Age	TL	Scale.Rad	Dist.Ann	BC.Age	BC.Len
2002.10547.M	2002	M	4	447	5.15281	3.58596	3	309.11
2002.10547.M	2002	M	4	447	5.15281	4.59768	4	398.15
2002.10561.M	2002	M	6	466	5.58038	1.66371	1	134.4
2002.10561.M	2002	M	6	466	5.58038	2.98483	2	246.25
2002.10561.M	2002	M	6	466	5.58038	4.32714	3	359.9
2002.10561.M	2002	M	6	466	5.58038	5.03392	4	419.73
2002.10561.M	2002	M	6	466	5.58038	5.41743	5	452.2
2002.10561.M	2002	M	6	466	5.58038	5.50627	6	459.73
2002.10562.M	2002	M	9	530	5.59505	1.38751	1	126.58
2002.10562.M	2002	M	9	530	5.59505	2.04075	2	189.21
2002.10562.M	2002	M	9	530	5.59505	3.52148	3	331.18
2002.10562.M	2002	M	9	530	5.59505	4.39888	4	415.31
2002.10562.M	2002	M	9	530	5.59505	4.84582	5	458.16
2002.10562.M	2002	M	9	530	5.59505	5.19799	6	491.93
2002.10562.M	2002	M	9	530	5.59505	5.39204	7	510.54
2002.10562.M	2002	M	9	530	5.59505	5.4872	8	519.66
2002.10562.M	2002	M	9	530	5.59505	5.54007	9	524.73
2002.10597.M	2002	M	10	512	7.19261	1.40399	1	94.74
2002.10597.M	2002	M	10	512	7.19261	2.75543	2	192.16
2002.10597.M	2002	M	10	512	7.19261	3.95202	3	278.41
2002.10597.M	2002	M	10	512	7.19261	4.8017	4	339.66
2002.10597.M	2002	M	10	512	7.19261	5.30395	5	375.86
2002.10597.M	2002	M	10	512	7.19261	5.72643	6	406.31
2002.10597.M	2002	M	10	512	7.19261	6.48271	7	460.83
2002.10597.M	2002	M	10	512	7.19261	6.71351	8	477.47
2002.10597.M	2002	M	10	512	7.19261	6.99128	9	497.49
2002.10597.M	2002	M	10	512	7.19261	7.15847	10	509.54
2002.10601.M	2002	M	1	257	2.93383	1.33684	1	113.59
2002.10604.M	2002	M	7	444	5.33897	1.01389	1	79.08
2002.10604.M	2002	M	7	444	5.33897	2.41739	2	197.5
2002.10604.M	2002	M	7	444	5.33897	3.59284	3	296.68
2002.10604.M	2002	M	7	444	5.33897	4.52816	4	375.59
2002.10604.M	2002	M	7	444	5.33897	4.8902	5	406.14
2002.10604.M	2002	M	7	444	5.33897	5.1211	6	425.62
2002.10604.M	2002	M	7	444	5.33897	5.22023	7	433.98
2002.10609.M	2002	M	3	395	4.70438	1.1536	1	91.99
2002.10609.M	2002	M	3	395	4.70438	2.88977	2	240.15
2002.10609.M	2002	M	3	395	4.70438	3.90587	3	326.86
2002.10610.M	2002	M	2	343	3.52291	1.14583	1	107.2
2002.10610.M	2002	M	2	343	3.52291	2.38378	2	230
2002.10611.M	2002	M	7	438	5.92105	0.88265	1	59.8
2002.10611.M	2002	M	7	438	5.92105	2.57395	2	186.75
2002.10611.M	2002	M	7	438	5.92105	4.132	3	303.71
2002.10611.M	2002	M	7	438	5.92105	5.11202	4	377.27
2002.10611.M	2002	M	7	438	5.92105	5.48279	5	405.1
2002.10611.M	2002	M	7	438	5.92105	5.66923	6	419.1
2002.10611.M	2002	M	7	438	5.92105	5.7771	7	427.19
2002.10615.M	2002	M	9	507	6.02179	1.42391	1	114.95
2002.10615.M	2002	M	9	507	6.02179	2.00728	2	164.69
2002.10615.M	2002	M	9	507	6.02179	3.45919	3	288.49
2002.10615.M	2002	M	9	507	6.02179	4.57817	4	383.91
2002.10615.M	2002	M	9	507	6.02179	5.03899	5	423.2
2002.10615.M	2002	M	9	507	6.02179	5.39498	6	453.55
2002.10615.M	2002	M	9	507	6.02179	5.60039	7	471.07
2002.10615.M	2002	M	9	507	6.02179	5.79546	8	487.7
2002.10615.M	2002	M	9	507	6.02179	5.89487	9	496.18
2002.10617.M	2002	M	5	426	5.39118	1.18961	1	88.97
2002.10617.M	2002	M	5	426	5.39118	2.95915	2	230.91
2002.10617.M	2002	M	5	426	5.39118	4.07884	3	320.73
2002.10617.M	2002	M	5	426	5.39118	4.84505	4	382.19
2002.10617.M	2002	M	5	426	5.39118	5.13082	5	405.11
2002.10618.M	2002	M	4	432	5.12836	1.55079	1	126.13
2002.10618.M	2002	M	4	432	5.12836	2.94268	2	245.13
2002.10618.M	2002	M	4	432	5.12836	4.15188	3	348.51
2002.10618.M	2002	M	4	432	5.12836	4.78118	4	402.32
2002.10629.M	2002	M	3	394	4.7922	1.69987	1	135.59
2002.10629.M	2002	M	3	394	4.7922	3.02694	2	246.49
2002.10629.M	2002	M	3	394	4.7922	3.91372	3	320.59
2002.10630.M	2002	M	3	419	4.79225	1.1557	1	96.14
2002.10630.M	2002	M	3	419	4.79225	2.76441	2	238.97
2002.10630.M	2002	M	3	419	4.79225	4.0644	3	354.38
2002.10631.M	2002	M	10	514	6.3615	0.99632	1	75.05
2002.10631.M	2002	M	10	514	6.3615	2.42225	2	191.71
2002.10631.M	2002	M	10	514	6.3615	3.64854	3	292.04
2002.10631.M	2002	M	10	514	6.3615	4.95664	4	399.06
2002.10631.M	2002	M	10	514	6.3615	5.54871	5	447.5
2002.10631.M	2002	M	10	514	6.3615	5.84731	6	471.93
2002.10631.M	2002	M	10	514	6.3615	5.95947	7	481.11
2002.10631.M	2002	M	10	514	6.3615	6.15417	8	497.04
2002.10631.M	2002	M	10	514	6.3615	6.2197	9	502.4
2002.10631.M	2002	M	10	514	6.3615	6.30013	10	508.98
2002.10633.M	2002	M	7	494	6.0669	1.58067	1	123.93
2002.10633.M	2002	M	7	494	6.0669	2.97089	2	238.61
2002.10633.M	2002	M	7	494	6.0669	4.319	3	349.82
2002.10633.M	2002	M	7	494	6.0669	4.91337	4	398.85
2002.10633.M	2002	M	7	494	6.0669	5.2732	5	428.53
2002.10633.M	2002	M	7	494	6.0669	5.59487	6	455.06
2002.10633.M	2002	M	7	494	6.0669	5.84028	7	475.31
2002.10634.M	2002	M	7	469	6.03551	2.10823	1	159.62
2002.10634.M	2002	M	7	469	6.03551	3.77842	2	291.19
2002.10634.M	2002	M	7	469	6.03551	4.91521	3	380.75
2002.10634.M	2002	M	7	469	6.03551	5.40233	4	419.12
2002.10634.M	2002	M	7	469	6.03551	5.6225	5	436.46
2002.10634.M	2002	M	7	469	6.03551	5.80455	6	450.81
2002.10634.M	2002	M	7	469	6.03551	5.93173	7	460.82
2002.10635.M	2002	M	10	513	5.73962	0.88479	1	73.62
2002.10635.M	2002	M	10	513	5.73962	1.72086	2	149.29
2002.10635.M	2002	M	10	513	5.73962	2.80683	3	247.57
2002.10635.M	2002	M	10	513	5.73962	4.07837	4	362.65
2002.10635.M	2002	M	10	513	5.73962	4.59402	5	409.32
2002.10635.M	2002	M	10	513	5.73962	5.0647	6	451.92
2002.10635.M	2002	M	10	513	5.73962	5.35009	7	477.75
2002.10635.M	2002	M	10	513	5.73962	5.44098	8	485.97
2002.10635.M	2002	M	10	513	5.73962	5.53443	9	494.43
2002.10635.M	2002	M	10	513	5.73962	5.63846	10	503.84
2002.10666.M	2002	M	2	361	3.79116	1.11573	1	101.68
2002.10666.M	2002	M	2	361	3.79116	2.80036	2	264.97
2002.10671.M	2002	M	9	510	5.75216	1.28939	1	109.31
2002.10671.M	2002	M	9	510	5.75216	2.51939	2	219.74
2002.10671.M	2002	M	9	510	5.75216	3.62922	3	319.39
2002.10671.M	2002	M	9	510	5.75216	4.45989	4	393.97
2002.10671.M	2002	M	9	510	5.75216	4.95196	5	438.15
2002.10671.M	2002	M	9	510	5.75216	5.31859	6	471.07
2002.10671.M	2002	M	9	510	5.75216	5.53216	7	490.25
2002.10671.M	2002	M	9	510	5.75216	5.62947	8	498.98
2002.10671.M	2002	M	9	510	5.75216	5.70562	9	505.82
2002.10687.M	2002	M	3	400	4.66332	1.24472	1	102.03
2002.10687.M	2002	M	3	400	4.66332	2.72656	2	231.19
2002.10687.M	2002	M	3	400	4.66332	3.89449	3	332.99
2002.10721.M	2002	M	7	473	6.44469	1.41395	1	98.73
2002.10721.M	2002	M	7	473	6.44469	2.9425	2	212.45
2002.10721.M	2002	M	7	473	6.44469	4.33796	3	316.27
2002.10721.M	2002	M	7	473	6.44469	5.40657	4	395.77
2002.10721.M	2002	M	7	473	6.44469	5.87508	5	430.62
2002.10721.M	2002	M	7	473	6.44469	6.1759	6	453
2002.10721.M	2002	M	7	473	6.44469	6.33052	7	464.51
2002.10727.M	2002	M	9	454	5.88773	1.0754	1	77.64
2002.10727.M	2002	M	9	454	5.88773	1.83938	2	137.39
2002.10727.M	2002	M	9	454	5.88773	3.35073	3	255.59
2002.10727.M	2002	M	9	454	5.88773	4.40771	4	338.25
2002.10727.M	2002	M	9	454	5.88773	4.72765	5	363.27
2002.10727.M	2002	M	9	454	5.88773	5.11928	6	393.9
2002.10727.M	2002	M	9	454	5.88773	5.4242	7	417.75
2002.10727.M	2002	M	9	454	5.88773	5.64649	8	435.13
2002.10727.M	2002	M	9	454	5.88773	5.80097	9	447.21
2002.1117.M	2002	M	10	490	6.58072	1.22776	1	86.16
2002.1117.M	2002	M	10	490	6.58072	2.46171	2	179.26
2002.1117.M	2002	M	10	490	6.58072	3.90314	3	288
2002.1117.M	2002	M	10	490	6.58072	4.90651	4	363.69
2002.1117.M	2002	M	10	490	6.58072	5.5753	5	414.15
2002.1117.M	2002	M	10	490	6.58072	6.0325	6	448.64
2002.1117.M	2002	M	10	490	6.58072	6.223	7	463.01
2002.1117.M	2002	M	10	490	6.58072	6.41351	8	477.39
2002.1117.M	2002	M	10	490	6.58072	6.47489	9	482.02
2002.1117.M	2002	M	10	490	6.58072	6.53839	10	486.81
2002.1118.M	2002	M	10	485	6.01936	1.29367	1	99.16
2002.1118.M	2002	M	10	485	6.01936	2.0715	2	162.67
2002.1118.M	2002	M	10	485	6.01936	3.68055	3	294.04
2002.1118.M	2002	M	10	485	6.01936	4.40881	4	353.5
2002.1118.M	2002	M	10	485	6.01936	5.07239	5	407.68
2002.1118.M	2002	M	10	485	6.01936	5.51685	6	443.97
2002.1118.M	2002	M	10	485	6.01936	5.65296	7	455.08
2002.1118.M	2002	M	10	485	6.01936	5.79454	8	466.64
2002.1118.M	2002	M	10	485	6.01936	5.90922	9	476.01
2002.1118.M	2002	M	10	485	6.01936	5.97283	10	481.2
2002.1119.M	2002	M	7	453	5.94524	1.51565	1	110.67
2002.1119.M	2002	M	7	453	5.94524	3.1098	2	233.87
2002.1119.M	2002	M	7	453	5.94524	4.41137	3	334.46
2002.1119.M	2002	M	7	453	5.94524	4.91014	4	373.01
2002.1119.M	2002	M	7	453	5.94524	5.31652	5	404.41
2002.1119.M	2002	M	7	453	5.94524	5.57256	6	424.2
2002.1119.M	2002	M	7	453	5.94524	5.7356	7	436.8
2002.1120.M	2002	M	8	451	4.80163	1.11149	1	99.43
2002.1120.M	2002	M	8	451	4.80163	1.97273	2	181.49
2002.1120.M	2002	M	8	451	4.80163	2.37067	3	219.4
2002.1120.M	2002	M	8	451	4.80163	3.38667	4	316.19
2002.1120.M	2002	M	8	451	4.80163	4.09204	5	383.4
2002.1120.M	2002	M	8	451	4.80163	4.38421	6	411.23
2002.1120.M	2002	M	8	451	4.80163	4.58114	7	429.99
2002.1120.M	2002	M	8	451	4.80163	4.67872	8	439.29
2002.1134.M	2002	M	4	425	4.52336	1.41195	1	128.22
2002.1134.M	2002	M	4	425	4.52336	2.82787	2	263.28
2002.1134.M	2002	M	4	425	4.52336	3.8292	3	358.79
2002.1134.M	2002	M	4	425	4.52336	4.18258	4	392.49
2002.1135.M	2002	M	10	504	6.82592	1.21007	1	84.03
2002.1135.M	2002	M	10	504	6.82592	2.44925	2	176.7
2002.1135.M	2002	M	10	504	6.82592	4.16635	3	305.11
2002.1135.M	2002	M	10	504	6.82592	5.10842	4	375.56
2002.1135.M	2002	M	10	504	6.82592	5.84123	5	430.36
2002.1135.M	2002	M	10	504	6.82592	6.27074	6	462.48
2002.1135.M	2002	M	10	504	6.82592	6.55245	7	483.55
2002.1135.M	2002	M	10	504	6.82592	6.67748	8	492.9
2002.1135.M	2002	M	10	504	6.82592	6.7621	9	499.23
2002.1135.M	2002	M	10	504	6.82592	6.80032	10	502.09
2002.1136.M	2002	M	9	485	5.91875	1.01604	1	77.91
2002.1136.M	2002	M	9	485	5.91875	1.95621	2	155.97
2002.1136.M	2002	M	9	485	5.91875	3.01109	3	243.56
2002.1136.M	2002	M	9	485	5.91875	4.04639	4	329.53
2002.1136.M	2002	M	9	485	5.91875	4.91931	5	402.01
2002.1136.M	2002	M	9	485	5.91875	5.49252	6	449.61
2002.1136.M	2002	M	9	485	5.91875	5.64309	7	462.11
2002.1136.M	2002	M	9	485	5.91875	5.83381	8	477.95
2002.1136.M	2002	M	9	485	5.91875	5.87856	9	481.66
2002.1137.M	2002	M	7	495	5.62855	1.48804	1	126.11
2002.1137.M	2002	M	7	495	5.62855	2.61625	2	226.63
2002.1137.M	2002	M	7	495	5.62855	3.87601	3	338.86
2002.1137.M	2002	M	7	495	5.62855	4.51489	4	395.78
2002.1137.M	2002	M	7	495	5.62855	5.03606	5	442.21
2002.1137.M	2002	M	7	495	5.62855	5.32161	6	467.65
2002.1137.M	2002	M	7	495	5.62855	5.4846	7	482.18
2002.1139.M	2002	M	4	441	5.616	2.03413	1	155.61
2002.1139.M	2002	M	4	441	5.616	3.67909	2	286.67
2002.1139.M	2002	M	4	441	5.616	4.78603	3	374.87
2002.1139.M	2002	M	4	441	5.616	5.21583	4	409.12
2002.1150.M	2002	M	9	513	6.56637	1.44997	1	108.25
2002.1150.M	2002	M	9	513	6.56637	2.60305	2	199.47
2002.1150.M	2002	M	9	513	6.56637	3.84414	3	297.65
2002.1150.M	2002	M	9	513	6.56637	5.01616	4	390.36
2002.1150.M	2002	M	9	513	6.56637	5.59848	5	436.43
2002.1150.M	2002	M	9	513	6.56637	6.2062	6	484.51
2002.1150.M	2002	M	9	513	6.56637	6.48133	7	506.27
2002.1150.M	2002	M	9	513	6.56637	6.53034	8	510.15
2002.1150.M	2002	M	9	513	6.56637	6.54944	9	511.66
2002.1161.M	2002	M	7	559	5.30159	1.13867	1	114.99
2002.1161.M	2002	M	7	559	5.30159	2.0856	2	215.99
2002.1161.M	2002	M	7	559	5.30159	3.36743	3	352.71
2002.1161.M	2002	M	7	559	5.30159	4.16525	4	437.8
2002.1161.M	2002	M	7	559	5.30159	4.54961	5	478.79
2002.1161.M	2002	M	7	559	5.30159	4.93541	6	519.94
2002.1161.M	2002	M	7	559	5.30159	5.14301	7	542.09
2002.1164.M	2002	M	8	476	5.69827	1.02073	1	79.96
2002.1164.M	2002	M	8	476	5.69827	2.05788	2	167.78
2002.1164.M	2002	M	8	476	5.69827	3.30202	3	273.11
2002.1164.M	2002	M	8	476	5.69827	4.24392	4	352.86
2002.1164.M	2002	M	8	476	5.69827	4.68439	5	390.16
2002.1164.M	2002	M	8	476	5.69827	5.06125	6	422.06
2002.1164.M	2002	M	8	476	5.69827	5.23269	7	436.58
2002.1164.M	2002	M	8	476	5.69827	5.474	8	457.01
2002.1223.M	2002	M	3	402	4.9518	1.08747	1	83.24
2002.1223.M	2002	M	3	402	4.9518	2.49799	2	199.59
2002.1223.M	2002	M	3	402	4.9518	4.12833	3	334.07
2002.1250.M	2002	M	9	474	5.97009	1.40551	1	106.65
2002.1250.M	2002	M	9	474	5.97009	2.02584	2	156.58
2002.1250.M	2002	M	9	474	5.97009	3.0717	3	240.74
2002.1250.M	2002	M	9	474	5.97009	4.14287	4	326.95
2002.1250.M	2002	M	9	474	5.97009	4.82879	5	382.15
2002.1250.M	2002	M	9	474	5.97009	5.27323	6	417.92
2002.1250.M	2002	M	9	474	5.97009	5.51467	7	437.35
2002.1250.M	2002	M	9	474	5.97009	5.69917	8	452.2
2002.1250.M	2002	M	9	474	5.97009	5.8388	9	463.43
2002.1251.M	2002	M	4	457	5.95706	1.70183	1	125.94
2002.1251.M	2002	M	4	457	5.95706	3.38476	2	256.87
2002.1251.M	2002	M	4	457	5.95706	4.64661	3	355.05
2002.1251.M	2002	M	4	457	5.95706	5.45991	4	418.32
2002.1262.M	2002	M	8	497	6.0351	1.30827	1	102.68
2002.1262.M	2002	M	8	497	6.0351	2.32903	2	187.83
2002.1262.M	2002	M	8	497	6.0351	3.58452	3	292.57
2002.1262.M	2002	M	8	497	6.0351	4.32306	4	354.18
2002.1262.M	2002	M	8	497	6.0351	5.10385	5	419.31
2002.1262.M	2002	M	8	497	6.0351	5.70662	6	469.6
2002.1262.M	2002	M	8	497	6.0351	5.83805	7	480.56
2002.1262.M	2002	M	8	497	6.0351	5.95452	8	490.28
2002.1277.M	2002	M	5	414	4.96187	1.49708	1	120.4
2002.1277.M	2002	M	5	414	4.96187	3.13311	2	259.03
2002.1277.M	2002	M	5	414	4.96187	4.03884	3	335.78
2002.1277.M	2002	M	5	414	4.96187	4.54916	4	379.03
2002.1277.M	2002	M	5	414	4.96187	4.77562	5	398.22
2002.1278.M	2002	M	6	466	4.998	0.91456	1	79.99
2002.1278.M	2002	M	6	466	4.998	2.03851	2	186.24
2002.1278.M	2002	M	6	466	4.998	3.44382	3	319.08
2002.1278.M	2002	M	6	466	4.998	4.28839	4	398.92
2002.1278.M	2002	M	6	466	4.998	4.73931	5	441.55
2002.1278.M	2002	M	6	466	4.998	4.93	6	459.57
2002.1283.M	2002	M	3	372	4.14367	1.28217	1	110.65
2002.1283.M	2002	M	3	372	4.14367	2.42014	2	214.58
2002.1283.M	2002	M	3	372	4.14367	3.41807	3	305.73
2002.1284.M	2002	M	5	502	6.19888	1.72965	1	135.41
2002.1284.M	2002	M	5	502	6.19888	3.73065	2	299.54
2002.1284.M	2002	M	5	502	6.19888	4.72743	3	381.31
2002.1284.M	2002	M	5	502	6.19888	5.39817	4	436.32
2002.1284.M	2002	M	5	502	6.19888	5.90183	5	477.63
2002.1285.M	2002	M	9	496	6.09845	1.14728	1	88.07
2002.1285.M	2002	M	9	496	6.09845	2.70518	2	216.42
2002.1285.M	2002	M	9	496	6.09845	3.95214	3	319.16
2002.1285.M	2002	M	9	496	6.09845	4.87908	4	395.53
2002.1285.M	2002	M	9	496	6.09845	5.16906	5	419.43
2002.1285.M	2002	M	9	496	6.09845	5.54793	6	450.64
2002.1285.M	2002	M	9	496	6.09845	5.87822	7	477.85
2002.1285.M	2002	M	9	496	6.09845	5.99042	8	487.1
2002.1285.M	2002	M	9	496	6.09845	6.054	9	492.34
2002.1293.M	2002	M	10	495	6.14292	1.00997	1	75.99
2002.1293.M	2002	M	10	495	6.14292	2.15054	2	169.09
2002.1293.M	2002	M	10	495	6.14292	3.31288	3	263.98
2002.1293.M	2002	M	10	495	6.14292	4.3374	4	347.61
2002.1293.M	2002	M	10	495	6.14292	4.93239	5	396.18
2002.1293.M	2002	M	10	495	6.14292	5.31136	6	427.12
2002.1293.M	2002	M	10	495	6.14292	5.61592	7	451.98
2002.1293.M	2002	M	10	495	6.14292	5.83194	8	469.61
2002.1293.M	2002	M	10	495	6.14292	5.94824	9	479.11
2002.1293.M	2002	M	10	495	6.14292	6.04765	10	487.22
2002.1351.M	2002	M	3	365	4.34449	1.22833	1	98.56
2002.1351.M	2002	M	3	365	4.34449	2.43299	2	201.56
2002.1351.M	2002	M	3	365	4.34449	3.22415	3	269.21
2002.1354.M	2002	M	7	508	6.30554	1.28037	1	98
2002.1354.M	2002	M	7	508	6.30554	2.1301	2	167.33
2002.1354.M	2002	M	7	508	6.30554	3.83116	3	306.12
2002.1354.M	2002	M	7	508	6.30554	5.15014	4	413.73
2002.1354.M	2002	M	7	508	6.30554	5.69527	5	458.21
2002.1354.M	2002	M	7	508	6.30554	6.01756	6	484.5
2002.1354.M	2002	M	7	508	6.30554	6.15113	7	495.4
2002.1379.M	2002	M	8	535	5.72978	1.09055	1	96.6
2002.1379.M	2002	M	8	535	5.72978	2.21167	2	202.54
2002.1379.M	2002	M	8	535	5.72978	3.38832	3	313.73
2002.1379.M	2002	M	8	535	5.72978	4.56513	4	424.94
2002.1379.M	2002	M	8	535	5.72978	5.03641	5	469.48
2002.1379.M	2002	M	8	535	5.72978	5.33302	6	497.51
2002.1379.M	2002	M	8	535	5.72978	5.56033	7	518.99
2002.1379.M	2002	M	8	535	5.72978	5.62165	8	524.78
2002.1380.M	2002	M	9	491	5.61985	1.15166	1	95.48
2002.1380.M	2002	M	9	491	5.61985	2.21038	2	189.2
2002.1380.M	2002	M	9	491	5.61985	3.26863	3	282.87
2002.1380.M	2002	M	9	491	5.61985	4.23131	4	368.09
2002.1380.M	2002	M	9	491	5.61985	4.86629	5	424.3
2002.1380.M	2002	M	9	491	5.61985	5.29607	6	462.34
2002.1380.M	2002	M	9	491	5.61985	5.46327	7	477.14
2002.1380.M	2002	M	9	491	5.61985	5.5331	8	483.32
2002.1380.M	2002	M	9	491	5.61985	5.56908	9	486.51
2002.1381.M	2002	M	10	508	5.89487	1.16925	1	95.58
2002.1381.M	2002	M	10	508	5.89487	2.99643	2	255.05
2002.1381.M	2002	M	10	508	5.89487	4.0841	3	349.97
2002.1381.M	2002	M	10	508	5.89487	4.73393	4	406.68
2002.1381.M	2002	M	10	508	5.89487	5.20822	5	448.07
2002.1381.M	2002	M	10	508	5.89487	5.46697	6	470.66
2002.1381.M	2002	M	10	508	5.89487	5.613	7	483.4
2002.1381.M	2002	M	10	508	5.89487	5.79091	8	498.93
2002.1381.M	2002	M	10	508	5.89487	5.82296	9	501.72
2002.1381.M	2002	M	10	508	5.89487	5.88218	10	506.89
2002.1384.M	2002	M	7	484	5.6937	1.23897	1	100.27
2002.1384.M	2002	M	7	484	5.6937	2.97479	2	249.79
2002.1384.M	2002	M	7	484	5.6937	4.48637	3	380
2002.1384.M	2002	M	7	484	5.6937	4.90368	4	415.95
2002.1384.M	2002	M	7	484	5.6937	5.19358	5	440.92
2002.1384.M	2002	M	7	484	5.6937	5.47342	6	465.02
2002.1384.M	2002	M	7	484	5.6937	5.57716	7	473.96
2002.1386.M	2002	M	5	456	5.36545	1.51587	1	124.2
2002.1386.M	2002	M	5	456	5.36545	3.07263	2	258.38
2002.1386.M	2002	M	5	456	5.36545	4.24751	3	359.64
2002.1386.M	2002	M	5	456	5.36545	4.79114	4	406.5
2002.1386.M	2002	M	5	456	5.36545	5.07952	5	431.36
2002.1387.M	2002	M	3	400	5.11907	1.2827	1	95.39
2002.1387.M	2002	M	3	400	5.11907	2.85542	2	220.26
2002.1387.M	2002	M	3	400	5.11907	3.82973	3	297.62
2002.1390.M	2002	M	3	407	5.8593	1.8923	1	127.07
2002.1390.M	2002	M	3	407	5.8593	3.27248	2	224.46
2002.1390.M	2002	M	3	407	5.8593	4.80316	3	332.47
2002.1392.M	2002	M	7	473	6.50936	1.54305	1	107.2
2002.1392.M	2002	M	7	473	6.50936	3.1073	2	222.41
2002.1392.M	2002	M	7	473	6.50936	4.61511	3	333.48
2002.1392.M	2002	M	7	473	6.50936	5.63517	4	408.61
2002.1392.M	2002	M	7	473	6.50936	6.04785	5	439.01
2002.1392.M	2002	M	7	473	6.50936	6.23223	6	452.59
2002.1392.M	2002	M	7	473	6.50936	6.34639	7	461
2002.1406.M	2002	M	5	452	5.21268	1.31262	1	108.99
2002.1406.M	2002	M	5	452	5.21268	3.00855	2	258.14
2002.1406.M	2002	M	5	452	5.21268	4.16499	3	359.85
2002.1406.M	2002	M	5	452	5.21268	4.77249	4	413.28
2002.1406.M	2002	M	5	452	5.21268	5.01992	5	435.05
2002.1407.M	2002	M	9	491	5.84844	1.08843	1	86.12
2002.1407.M	2002	M	9	491	5.84844	2.0197	2	165.33
2002.1407.M	2002	M	9	491	5.84844	2.96141	3	245.43
2002.1407.M	2002	M	9	491	5.84844	4.01969	4	335.45
2002.1407.M	2002	M	9	491	5.84844	4.91089	5	411.25
2002.1407.M	2002	M	9	491	5.84844	5.32137	6	446.17
2002.1407.M	2002	M	9	491	5.84844	5.50986	7	462.2
2002.1407.M	2002	M	9	491	5.84844	5.67273	8	476.05
2002.1407.M	2002	M	9	491	5.84844	5.75749	9	483.26
2002.1408.M	2002	M	9	487	6.61718	1.41714	1	99.22
2002.1408.M	2002	M	9	487	6.61718	2.68492	2	193.76
2002.1408.M	2002	M	9	487	6.61718	4.05116	3	295.65
2002.1408.M	2002	M	9	487	6.61718	5.09165	4	373.24
2002.1408.M	2002	M	9	487	6.61718	5.77279	5	424.03
2002.1408.M	2002	M	9	487	6.61718	6.04816	6	444.57
2002.1408.M	2002	M	9	487	6.61718	6.24273	7	459.08
2002.1408.M	2002	M	9	487	6.61718	6.37793	8	469.16
2002.1408.M	2002	M	9	487	6.61718	6.47539	9	476.43
2002.1409.M	2002	M	4	420	5.04843	1.77808	1	143.74
2002.1409.M	2002	M	4	420	5.04843	2.65887	2	218.14
2002.1409.M	2002	M	4	420	5.04843	4.02595	3	333.63
2002.1409.M	2002	M	4	420	5.04843	4.61241	4	383.17
2002.1411.M	2002	M	6	470	5.27718	1.33163	1	113.77
2002.1411.M	2002	M	6	470	5.27718	2.38364	2	208.75
2002.1411.M	2002	M	6	470	5.27718	3.75926	3	332.95
2002.1411.M	2002	M	6	470	5.27718	4.48334	4	398.33
2002.1411.M	2002	M	6	470	5.27718	4.85599	5	431.97
2002.1411.M	2002	M	6	470	5.27718	5.10574	6	454.52
2002.1412.M	2002	M	10	448	5.56513	1.00569	1	75.67
2002.1412.M	2002	M	10	448	5.56513	1.89865	2	148.59
2002.1412.M	2002	M	10	448	5.56513	2.78978	3	221.36
2002.1412.M	2002	M	10	448	5.56513	3.86963	4	309.54
2002.1412.M	2002	M	10	448	5.56513	4.52363	5	362.95
2002.1412.M	2002	M	10	448	5.56513	4.95772	6	398.4
2002.1412.M	2002	M	10	448	5.56513	5.17158	7	415.86
2002.1412.M	2002	M	10	448	5.56513	5.26676	8	423.63
2002.1412.M	2002	M	10	448	5.56513	5.39795	9	434.35
2002.1412.M	2002	M	10	448	5.56513	5.49528	10	442.3
2002.1416.M	2002	M	4	411	4.2969	1.57057	1	146.13
2002.1416.M	2002	M	4	411	4.2969	2.80036	2	265.61
2002.1416.M	2002	M	4	411	4.2969	3.57304	3	340.67
2002.1416.M	2002	M	4	411	4.2969	3.98366	4	380.57
2002.1418.M	2002	M	7	502	7.00201	1.31022	1	88.68
2002.1418.M	2002	M	7	502	7.00201	2.90684	2	204.62
2002.1418.M	2002	M	7	502	7.00201	4.24112	3	301.51
2002.1418.M	2002	M	7	502	7.00201	5.28118	4	377.04
2002.1418.M	2002	M	7	502	7.00201	6.10647	5	436.97
2002.1418.M	2002	M	7	502	7.00201	6.74002	6	482.98
2002.1418.M	2002	M	7	502	7.00201	7.00201	7	502
2002.1420.M	2002	M	4	454	5.03006	1.83094	1	161.15
2002.1420.M	2002	M	4	454	5.03006	3.07389	2	274.93
2002.1420.M	2002	M	4	454	5.03006	3.96708	3	356.69
2002.1420.M	2002	M	4	454	5.03006	4.66139	4	420.25
2002.1422.M	2002	M	9	481	5.35355	1.11588	1	95.14
2002.1422.M	2002	M	9	481	5.35355	1.94504	2	170.64
2002.1422.M	2002	M	9	481	5.35355	2.90781	3	258.31
2002.1422.M	2002	M	9	481	5.35355	3.68652	4	329.21
2002.1422.M	2002	M	9	481	5.35355	4.41221	5	395.29
2002.1422.M	2002	M	9	481	5.35355	4.90089	6	439.78
2002.1422.M	2002	M	9	481	5.35355	5.05941	7	454.22
2002.1422.M	2002	M	9	481	5.35355	5.19058	8	466.16
2002.1422.M	2002	M	9	481	5.35355	5.28161	9	474.45
2002.1435.M	2002	M	3	373	4.21009	1.14307	1	96.57
2002.1435.M	2002	M	3	373	4.21009	2.33694	2	204.17
2002.1435.M	2002	M	3	373	4.21009	3.32957	3	293.64
2002.1460.M	2002	M	8	485	5.91703	1.09478	1	84.47
